rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
21,Holly,Mills,Holly Mills,Female,,,https://ui-avatars.com/api/?name=H+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,21
26,Giulia,Raus,Giulia Raus,Female,,,https://ui-avatars.com/api/?name=G+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,26
27,Jenna,Hill-Wood,Jenna Hill-Wood,Female,United Kingdom,,https://athxgames.com/storage/profile-photos/UegHafSeJLID6Yr0q7EmcNS9ZHT7KxNZD0G3H33v.jpg,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,27
27,Rachel,Eagles,Rachel Eagles,Female,,,https://ui-avatars.com/api/?name=R+E&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,27
29,Samantha,Rouhier,Samantha Rouhier,Female,,,https://ui-avatars.com/api/?name=S+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,29
30,Amy,Thomas,Amy Thomas,Female,,,https://ui-avatars.com/api/?name=A+T&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,30
30,Lisa,Hill,Lisa Hill,Female,,,https://ui-avatars.com/api/?name=L+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,30
32,Michelle,Kenny,Michelle Kenny,Female,United Kingdom,,https://ui-avatars.com/api/?name=M+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,32
32,Nic,Seeney,Nic Seeney,Female,,,https://ui-avatars.com/api/?name=N+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,32
32,Emma,Brown,Emma Brown,Female,,,https://ui-avatars.com/api/?name=E+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,32
32,Jennie,Sparrow,Jennie Sparrow,Female,,,https://ui-avatars.com/api/?name=J+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,32
36,Maria,Cullimore,Maria Cullimore,Female,,,https://ui-avatars.com/api/?name=M+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,36
37,Laura,Stanway,Laura Stanway,Female,,,https://athxgames.com/storage/profile-photos/CYarFyhZWJ9vuH5vejzmvJI99QtLQo7cXVY2hOob.jpg,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,37
38,Jessica,Davey,Jessica Davey,Female,,,https://ui-avatars.com/api/?name=J+D&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,38
38,Josie,Hadfield,Josie Hadfield,Female,,,https://ui-avatars.com/api/?name=J+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,38
40,Karolin,Kroese,Karolin Kroese,Female,,,https://ui-avatars.com/api/?name=K+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,40
41,Hope,Read,Hope Read,Female,,,https://ui-avatars.com/api/?name=H+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,41
41,Hayley,Biggs,Hayley Biggs,Female,,,https://ui-avatars.com/api/?name=H+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,41
43,Holly,Walmsley,Holly Walmsley,Female,,Modified fitness,https://athxgames.com/storage/profile-photos/SzqHjagakwRyEO30S1B1M7PZiSRAeVutOOwv0ZAt.jpg,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,43
44,Victoria,Zielonko,Victoria Zielonko,Female,,,https://ui-avatars.com/api/?name=V+Z&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,44
44,allie,park-crowne,allie park-crowne,Female,United Kingdom,CrossFit Verulamium,https://ui-avatars.com/api/?name=a+p&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,44
46,Jane,Holmes,Jane Holmes,Female,,,https://ui-avatars.com/api/?name=J+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,46
47,Amardeep,Pensar,Amardeep Pensar,Female,,,https://ui-avatars.com/api/?name=A+P&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,47
48,Sophie,Baldwin,Sophie Baldwin,Female,United Kingdom,,https://ui-avatars.com/api/?name=S+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,48
48,Charlotte,Neill,Charlotte Neill,Female,,,https://ui-avatars.com/api/?name=C+N&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,48
48,San,Jeyarajah,San Jeyarajah,Female,,,https://ui-avatars.com/api/?name=S+J&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,48
51,Melissa,Hobden,Melissa Hobden,Female,,,https://ui-avatars.com/api/?name=M+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,51
51,humerah,sajjad,humerah sajjad,Female,,,https://ui-avatars.com/api/?name=h+s&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,51
53,Francesca,Berry,Francesca Berry,Female,United Kingdom,,https://ui-avatars.com/api/?name=F+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,53
54,Clare,Hesselwood,Clare Hesselwood,Female,,,https://ui-avatars.com/api/?name=C+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,54
55,Sarah,Moyler,Sarah Moyler,Female,,,https://ui-avatars.com/api/?name=S+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,55
56,Katie,Johnson,Katie Johnson,Female,,,https://ui-avatars.com/api/?name=K+J&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,56
57,Victoria,Lawson,Victoria Lawson,Female,,,https://ui-avatars.com/api/?name=V+L&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,57
57,Freya,Sheldon,Freya Sheldon,Female,,,https://ui-avatars.com/api/?name=F+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,57
57,Sarah,Hibbitts,Sarah Hibbitts,Female,,,https://ui-avatars.com/api/?name=S+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,57
60,Ella,Hagan,Ella Hagan,Female,,,https://ui-avatars.com/api/?name=E+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,60
61,Chloe,Smith,Chloe Smith,Female,,,https://ui-avatars.com/api/?name=C+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,61
62,Elaine,Clarke,Elaine Clarke,Female,,,https://ui-avatars.com/api/?name=E+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,62
63,Jo,Humphries,Jo Humphries,Female,,,https://ui-avatars.com/api/?name=J+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,63
63,Leona,Wright,Leona Wright,Female,,,https://ui-avatars.com/api/?name=L+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,63
65,Ann,Harris,Ann Harris,Female,,,https://ui-avatars.com/api/?name=A+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,65
66,Alice,Butler,Alice Butler,Female,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,66
67,Nicola,Steele,Nicola Steele,Female,United Kingdom,,https://ui-avatars.com/api/?name=N+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Female,ATHX,Strength,,,,,,,,,67
1,Joseph,Hanlon,Joseph Hanlon,Male,,,https://athxgames.com/storage/profile-photos/sdhpdHJg7lPnyUAxGpSRrlneIqrL7rPeKWhSyfHu.jpg,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,07:07,,,,,,1
2,Michael,Andrews,Michael Andrews,Male,United Kingdom,,https://ui-avatars.com/api/?name=M+A&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,07:26,,,,,,2
3,Conor,Mcgrath,Conor Mcgrath,Male,Ireland,,https://athxgames.com/storage/profile-photos/v9GOnHPGadvK8QGBRUprXVMgmA6RqpsdCacUKCQe.jpg,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,07:37,,,,,,3
4,Rory,McQueen,Rory McQueen,Male,,Caveman training,https://ui-avatars.com/api/?name=R+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,07:50,,,,,,4
5,Dawid,Łuc,Dawid Łuc,Male,Poland,Barbellheart,https://athxgames.com/storage/profile-photos/JumxAMx6WHXytTYOZVdPNTJPoA0UZTSZPcBxJ6gP.jpg,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,07:54,,,,,,5
6,Dario,Ruma,Dario Ruma,Male,,,https://ui-avatars.com/api/?name=D+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,07:56,,,,,,6
7,Ben,Cardwell,Ben Cardwell,Male,,,https://ui-avatars.com/api/?name=B+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,07:57,,,,,,7
8,James,Cooper,James Cooper,Male,United Kingdom,,https://ui-avatars.com/api/?name=J+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:14,,,,,,8
9,Jordan,Gumbs,Jordan Gumbs,Male,,JJK Fitness,https://ui-avatars.com/api/?name=J+G&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:26,,,,,,9
10,Zaid,Al-Chalabi,Zaid Al-Chalabi,Male,United Kingdom,Team Myzone,https://ui-avatars.com/api/?name=Z+A&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:27,,,,,,10
11,Dean,Wood,Dean Wood,Male,,,https://ui-avatars.com/api/?name=D+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:28,,,,,,11
12,Richard,Wilson,Richard Wilson,Male,,,https://ui-avatars.com/api/?name=R+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:36,,,,,,12
13,Steve,King,Steve King,Male,,,https://ui-avatars.com/api/?name=S+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:42,,,,,,13
14,Ben,Key,Ben Key,Male,United Kingdom,Caveman Training,https://ui-avatars.com/api/?name=B+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:44,,,,,,14
15,Joseph,Wilson,Joseph Wilson,Male,,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:51,,,,,,15
16,Richard,Seymour,Richard Seymour,Male,,,https://ui-avatars.com/api/?name=R+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,08:55,,,,,,16
17,Paul,Whittaker,Paul Whittaker,Male,United Kingdom,Jake Wood PT Nottingham,https://ui-avatars.com/api/?name=P+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:07,,,,,,17
18,Shaun,Evans,Shaun Evans,Male,,,https://ui-avatars.com/api/?name=S+E&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:08,,,,,,18
19,Will,Graham,Will Graham,Male,,,https://ui-avatars.com/api/?name=W+G&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:13,,,,,,19
19,Patrick,Matthews,Patrick Matthews,Male,,,https://ui-avatars.com/api/?name=P+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:13,,,,,,19
21,Dan,Sykes,Dan Sykes,Male,,,https://ui-avatars.com/api/?name=D+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:31,,,,,,21
22,Mason,Lee,Mason Lee,Male,,,https://ui-avatars.com/api/?name=M+L&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:32,,,,,,22
23,Joe,Murphy,Joe Murphy,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:33,,,,,,23
24,Oliver,Blake,Oliver Blake,Male,,,https://ui-avatars.com/api/?name=O+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:39,,,,,,24
25,Adam,Wessely,Adam Wessely,Male,,Third Space,https://ui-avatars.com/api/?name=A+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:41,,,,,,25
26,Simon,Bloch,Simon Bloch,Male,,,https://ui-avatars.com/api/?name=S+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:47,,,,,,26
27,Si,Pill,Si Pill,Male,,,https://ui-avatars.com/api/?name=S+P&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,09:48,,,,,,27
28,Seon,Nurse,Seon Nurse,Male,,,https://ui-avatars.com/api/?name=S+N&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:01,,,,,,28
29,Callum,Monk,Callum Monk,Male,United Kingdom,Hx1,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:02,,,,,,29
30,Adam,Blakemore,Adam Blakemore,Male,,Vibes,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:04,,,,,,30
31,Thomas,Canfield,Thomas Canfield,Male,,,https://ui-avatars.com/api/?name=T+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:14,,,,,,31
32,Tom,Crofts,Tom Crofts,Male,,,https://ui-avatars.com/api/?name=T+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:15,,,,,,32
33,Mitch,Woodbine,Mitch Woodbine,Male,,,https://ui-avatars.com/api/?name=M+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:18,,,,,,33
34,Bryan,Charge,Bryan Charge,Male,France,,https://ui-avatars.com/api/?name=B+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:20,,,,,,34
35,Giordano,Antonucci,Giordano Antonucci,Male,,,https://ui-avatars.com/api/?name=G+A&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:29,,,,,,35
36,Lewis,Williams,Lewis Williams,Male,,,https://ui-avatars.com/api/?name=L+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:35,,,,,,36
37,Josh,West,Josh West,Male,United Kingdom,CrossFit Cirencester,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:38,,,,,,37
38,Daniel,Sabato,Daniel Sabato,Male,,,https://ui-avatars.com/api/?name=D+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:53,,,,,,38
39,Seb,Clark,Seb Clark,Male,United Kingdom,,https://ui-avatars.com/api/?name=S+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:56,,,,,,39
40,Kiall,Gormley,Kiall Gormley,Male,,,https://ui-avatars.com/api/?name=K+G&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,10:57,,,,,,40
41,Stuart,Wright,Stuart Wright,Male,,,https://ui-avatars.com/api/?name=S+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:04,,,,,,41
42,Fraser,Cresswell,Fraser Cresswell,Male,,,https://ui-avatars.com/api/?name=F+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:10,,,,,,42
43,gordon,mills,gordon mills,Male,,,https://ui-avatars.com/api/?name=g+m&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:12,,,,,,43
44,Chris,Harlow,Chris Harlow,Male,,,https://ui-avatars.com/api/?name=C+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:19,,,,,,44
45,Kavit,Thakrar,Kavit Thakrar,Male,United Kingdom,Ignite Fitness,https://ui-avatars.com/api/?name=K+T&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:37,,,,,,45
46,Ryan,Shiel,Ryan Shiel,Male,,Fosse way crossfit,https://ui-avatars.com/api/?name=R+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:39,,,,,,46
47,Jacob,Cody,Jacob Cody,Male,,,https://ui-avatars.com/api/?name=J+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:48,,,,,,47
48,Mark,Hearn,Mark Hearn,Male,,,https://ui-avatars.com/api/?name=M+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:51,,,,,,48
48,Paul,Murray,Paul Murray,Male,,,https://ui-avatars.com/api/?name=P+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:51,,,,,,48
48,Tommy,Penney,Tommy Penney,Male,,,https://ui-avatars.com/api/?name=T+P&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:51,,,,,,48
51,Aarron,Benn,Aarron Benn,Male,United Kingdom,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,11:54,,,,,,51
52,Martin,Kintzel,Martin Kintzel,Male,,,https://ui-avatars.com/api/?name=M+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:04,,,,,,52
53,Dean,Holst,Dean Holst,Male,South Africa,,https://athxgames.com/storage/profile-photos/90tpiM3zLaxdUCVlB7PZh4T2eGW1jUAaSije92jv.jpg,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:11,,,,,,53
54,Joe,Wood,Joe Wood,Male,,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:14,,,,,,54
55,David,Dickie,David Dickie,Male,,,https://ui-avatars.com/api/?name=D+D&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:16,,,,,,55
56,Harjeet,Cheema,Harjeet Cheema,Male,,,https://ui-avatars.com/api/?name=H+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:20,,,,,,56
57,ashley,downing,ashley downing,Male,,,https://ui-avatars.com/api/?name=a+d&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:22,,,,,,57
58,Alex,Young,Alex Young,Male,,,https://ui-avatars.com/api/?name=A+Y&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:24,,,,,,58
59,Jakub,Tokarz,Jakub Tokarz,Male,Poland,,https://ui-avatars.com/api/?name=J+T&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:27,,,,,,59
60,Ashley,Atwal,Ashley Atwal,Male,,,https://ui-avatars.com/api/?name=A+A&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:33,,,,,,60
61,Alex,Rawson,Alex Rawson,Male,,,https://ui-avatars.com/api/?name=A+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,12:35,,,,,,61
62,Lewi,Brown,Lewi Brown,Male,,,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:02,,,,,,62
63,Callum,Hoy,Callum Hoy,Male,,,https://ui-avatars.com/api/?name=C+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:03,,,,,,63
64,Terence,Stanley,Terence Stanley,Male,,,https://ui-avatars.com/api/?name=T+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:04,,,,,,64
65,Joe,Mawby,Joe Mawby,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:08,,,,,,65
66,Luke,Gannaway,Luke Gannaway,Male,,,https://ui-avatars.com/api/?name=L+G&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:16,,,,,,66
67,Ian,Husband,Ian Husband,Male,United Kingdom,CrossFit Walthamstow,https://athxgames.com/storage/profile-photos/pR0Si06jy3QoB9emTzUwk7CNyaPHfBMblG3f5enR.jpg,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:18,,,,,,67
68,Jacob,Champion,Jacob Champion,Male,,,https://ui-avatars.com/api/?name=J+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:29,,,,,,68
69,Theo,Dunnett,Theo Dunnett,Male,,,https://ui-avatars.com/api/?name=T+D&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:45,,,,,,69
70,Thomas,Hamlyn Williams,Thomas Hamlyn Williams,Male,,,https://ui-avatars.com/api/?name=T+H+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2025,United Kingdom 🇬🇧,2025,Male,ATHX,MetCon X,,,13:51,,,,,,70
