rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
6,Max Craven & Luke Rogers,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,1 (490KG),42 (17.908KM),4 (11:36),,,,,,47
7,Lewis North & David Wilson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,18 (433KG),12 (18.837KM),18 (12:44),,,,,,48
8,Andrew Brown & Jake Maunders,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,2 (489KG),44 (17.875KM),6 (11:51),,,,,,52
9,Sean Armstrong & Daniel Mee,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,6 (458KG),23 (18.555KM),23 (13:05),,,,,,52
10,Samuel Gleeson & James Tyas,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,25 (420KG),3 (19.26KM),26 (13:11),,,,,,54
11,Ryan Burnison & Ciaran Murray,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,34 (390KG),4 (19.228KM),17 (12:39),,,,,,55
12,Liam Farmer & Michael Johnson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,36 (385KG),6 (19.145KM),15 (12:34),,,,,,57
13,Sean Parkinson & Nic Chaviaris,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,34 (390KG),8 (19.131KM),16 (12:35),,,,,,58
14,David Mcfarland & Mike McFarland,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,13 (437KG),39 (18.008KM),8 (12:08),,,,,,60
15,Josh Singleton & James Shires,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,39 (380KG),15 (18.701KM),11 (12:18),,,,,,65
16,Aaron Edwards & arranaro Team,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,3 (485KG),27 (18.39KM),36 (14:12),,,,,,66
16,Barry Coombs & Rob Haselgrove,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,28 (405KG),26 (18.472KM),12 (12:21),,,,,,66
18,James Burton & Jobert Fermilan,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,50 (360KG),7 (19.135KM),10 (12:13),,,,,,67
18,Martin Shaw & Will Shaw,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,15 (435KG),38 (18.143KM),14 (12:29),,,,,,67
20,Matthew Grellier & Daniel Thompson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,20 (432KG),16 (18.656KM),32 (13:37),,,,,,68
20,Sam Cload & Callum Cload,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,23 (425KG),20 (18.567KM),25 (13:10),,,,,,68
22,Joel Morris & Noah Callaghan,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,18 (433KG),34 (18.283KM),19 (12:55),,,,,,71
23,Scott Taylor & Gavin Denning,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,10 (445KG),24 (18.512KM),38 (14:16),,,,,,72
24,ADAM FOWLER & Scott Castell,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,43 (375KG),25 (18.508KM),9 (12:12),,,,,,77
24,Dan Good & Travis Bowley,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,13 (437KG),36 (18.258KM),28 (13:18),,,,,,77
26,Adam Bannister & Lee Draper,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,24 (423KG),28 (18.358KM),27 (13:17),,,,,,79
26,Morgan Stanford & andrew phillips,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,45 (370KG),10 (18.958KM),24 (13:07),,,,,,79
28,Simon Pincock & James Grimee,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,50 (360KG),2 (19.609KM),29 (13:22),,,,,,81
29,Jake Wood & Brett Peel,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,9 (447KG),32 (18.3KM),42 (14:27),,,,,,83
30,Danny Smith & David Holden,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,26 (410KG),37 (18.151KM),21 (13:03),,,,,,84
31,Rob King & LEWIS Pike,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,41 (377KG),17 (18.655KM),33 (13:38),,,,,,91
32,Richard Bennett & Ross Baker,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,44 (373KG),14 (18.738KM),34 (13:53),,,,,,92
33,Chris Mill & Jamie Ryan,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,42 (376KG),20 (18.567KM),31 (13:33),,,,,,93
34,Paul Challoner & Stephen Bell,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,22 (430KG),33 (18.294KM),39 (14:17),,,,,,94
35,Ross Harding & Liam Clark,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,38 (381KG),29 (18.347KM),30 (13:27),,,,,,97
36,Adam James & Jack Bennett,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,59 (330KG),18 (18.642KM),22 (13:04),,,,,,99
37,Mike Murphy & James Walsh,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,30 (400KG),54 (17.176KM),20 (13:01),,,,,,104
38,Chris Djaelani & Kerry Osullivan,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,10 (445KG),61 (16.781KM),35 (13:54),,,,,,106
38,Tony Noble & Jake Hankins,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,12 (440KG),51 (17.365KM),43 (14:32),,,,,,106
40,Gary Sharlott & Keith Garner,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,5 (465KG),59 (16.991KM),46 (15:00),,,,,,110
40,Brett McCall & Andrew French,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,29 (404KG),40 (17.96KM),41 (14:26),,,,,,110
42,Miles Caswell & Keagan Taylor,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,27 (407KG),47 (17.761KM),37 (14:15),,,,,,111
43,Paul Grattage & mark metcalfe,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,54 (351KG),19 (18.568KM),40 (14:21),,,,,,113
44,Stefan Morrow & Elgan Vittle,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,57 (345KG),48 (17.733KM),13 (12:24),,,,,,118
45,Jason Molloy & Glyn Broadhurst,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,63 (318KG),13 (18.772KM),51 (15:46),,,,,,127
46,David Long & Christian Lester,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,15 (435KG),62 (16.644KM),52 (15:52),,,,,,129
47,Russ Wrigley & chris templeman,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,56 (346KG),31 (18.316KM),45 (14:53),,,,,,132
48,Mark Roe & Alistair Maag,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,4 (467KG),67 (16.295KM),64 (19:52),,,,,,135
49,Craig Brown & Asim Jani,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,50 (360KG),41 (17.946KM),48 (15:25),,,,,,139
49,Oliver Blake & James Lynch,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,46 (368KG),43 (17.886KM),50 (15:38),,,,,,139
51,James Cullen & Ian Ledieu,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,61 (326KG),35 (18.273KM),47 (15:12),,,,,,143
52,Steve Perry-Dehaney & Timothy Duckett,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,37 (382KG),60 (16.862KM),49 (15:27),,,,,,146
53,Tim Parish & Mike Dunderdale,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,48 (365KG),45 (17.795KM),55 (16:21),,,,,,148
54,Andy Leeding & Raj Josan,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,65 (310KG),30 (18.323KM),59 (16:58),,,,,,154
55,Dan Fisher & Nathan Morris,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,40 (378KG),58 (17.021KM),57 (16:36),,,,,,155
56,Vinny Kamara & Ola Sogbanmu,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,47 (367KG),55 (17.088KM),54 (16:08),,,,,,156
57,Richard Apps & Ian Lock,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,48 (365KG),53 (17.248KM),57 (16:36),,,,,,158
58,Jack Wilkinson & Justin Kirk,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,55 (350KG),50 (17.419KM),55 (16:21),,,,,,160
59,Zaid Al-Chalabi & john duckworth,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,62 (320KG),46 (17.78KM),53 (16:02),,,,,,161
60,Peter Higgins & Alan Hutchison,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,33 (395KG),64 (16.597KM),68 (23:30),,,,,,165
61,Rob Brown & Stuart Pannell,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,50 (360KG),56 (17.035KM),62 (18:27),,,,,,168
62,Dean Attwell & Stuart Starkey,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,59 (330KG),49 (17.66KM),63 (19:11),,,,,,171
63,Ant Morlandez & John Parker,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,58 (338KG),65 (16.595KM),61 (18:11),,,,,,184
63,Tobie kottman & Glyn Loveday,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,67 (270KG),52 (17.281KM),65 (20:06),,,,,,184
65,Paul Love & Gavin Wright,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,64 (316KG),57 (17.029KM),67 (23:29),,,,,,188
66,Mark Lynch & Dale Johnson,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,66 (291KG),63 (16.633KM),60 (17:27),,,,,,189
67,Paul Simmons & Craig Windsor,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,68 (260KG),66 (16.47KM),66 (21:56),,,,,,200
68,David Wallis & Anthony Reardon,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Overall,69 (97KG),68 (15.031KM),69 (26:13),,,,,,206
1,Daniel Albon & Clay Kentsley,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,1
2,Brian Mc neice & Anthony Mullen,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,2
3,Marc Finney & Richard Stewart,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,3
4,Adam Anthony & william morgan,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,4
5,Daniel Fearn & Robert Balogh,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,5
6,Jim Downing & Liam Betney,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,6
7,Oliver Chadwick & Jack Kish,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,7
8,Hiten Joshi & Patrick Mcconnell,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,8
8,Lukas Matuzevicius & Daniel Tarbuck,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX Lite,Strength,,,,,,,,,8
