rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
1,Camilla,Massa,Camilla Massa,Female,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.549KM,1
2,Terra,Jackson,Terra Jackson,Female,,,https://ui-avatars.com/api/?name=T+J&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.496KM,2
3,Emily,Rolfe,Emily Rolfe,Female,,,https://ui-avatars.com/api/?name=E+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.474KM,3
4,Sydney,Wells,Sydney Wells,Female,,,https://ui-avatars.com/api/?name=S+W&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.356KM,4
5,Arielle,Loewen,Arielle Loewen,Female,,,https://ui-avatars.com/api/?name=A+L&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.211KM,5
6,Jennifer,Muir,Jennifer Muir,Female,United Kingdom,CrossFit Kirkintilloch,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.09KM,6
7,Hannah,Black,Hannah Black,Female,,,https://ui-avatars.com/api/?name=H+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.029KM,7
8,Lauren,Rantala,Lauren Rantala,Female,United States,Ranta Howe Fit,https://ui-avatars.com/api/?name=L+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.012KM,8
9,Sydney,Smith,Sydney Smith,Female,,,https://ui-avatars.com/api/?name=S+S&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2.006KM,9
10,Lindsay,Bessegato,Lindsay Bessegato,Female,Canada,,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,3KM,2KM,10
11,Lena,Richter,Lena Richter,Female,,,https://ui-avatars.com/api/?name=L+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,2.842KM,2.018KM,11
12,Sasha,Nievas,Sasha Nievas,Female,,,https://ui-avatars.com/api/?name=S+N&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,2.293KM,2.011KM,12
13,Alexia,Zuloaga,Alexia Zuloaga,Female,,,https://ui-avatars.com/api/?name=A+Z&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,2.036KM,2.005KM,13
14,Erin,Murray,Erin Murray,Female,,,https://ui-avatars.com/api/?name=E+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,2KM,1.648KM,14
15,Sherrie,Gonzalez,Sherrie Gonzalez,Female,United States,One Asterisk CrossFit,https://ui-avatars.com/api/?name=S+G&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Endurance,,,,,,,1.75KM,1.727KM,15
1,Ty,Jenkins,Ty Jenkins,Male,,,https://ui-avatars.com/api/?name=T+J&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,7 (510KG),3 (5.817KM),3 (10:30),,,,,,13
2,Nick,Mathew,Nick Mathew,Male,,,https://ui-avatars.com/api/?name=N+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,1 (555KG),9 (5.441KM),4 (11:10),,,,,,14
3,Jorge,Fernandez,Jorge Fernandez,Male,,,https://ui-avatars.com/api/?name=J+F&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,4 (520KG),5 (5.63KM),5 (11:11),,,,,,14
4,Cole,Learn,Cole Learn,Male,,,https://ui-avatars.com/api/?name=C+L&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,20 (403KG),1 (6.011KM),1 (09:35),,,,,,22
5,Nate,Ackerman,Nate Ackerman,Male,,,https://ui-avatars.com/api/?name=N+A&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,3 (530KG),17 (5KM),2 (10:25),,,,,,22
6,Tola,Morakinyo,Tola Morakinyo,Male,,,https://ui-avatars.com/api/?name=T+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,2 (533KG),12 (5.235KM),11 (13:15),,,,,,25
7,Kaique,Cerveny,Kaique Cerveny,Male,,,https://ui-avatars.com/api/?name=K+C&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,14 (435KG),7 (5.529KM),7 (11:19),,,,,,28
8,Fabian,Johnson,Fabian Johnson,Male,United Kingdom,Marchon,https://athxgames.com/storage/profile-photos/ERY0izAiNIA7iqSt2lkS1s5qICA0roeGCNn8PfD1.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,17 (425KG),4 (5.766KM),10 (13:09),,,,,,31
9,Khan,Porter,Khan Porter,Male,Australia,,https://ui-avatars.com/api/?name=K+P&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,11 (465KG),13 (5.114KM),9 (12:36),,,,,,33
10,Benjamin,Amsallem,Benjamin Amsallem,Male,,,https://ui-avatars.com/api/?name=B+A&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,24 (330KG),2 (5.988KM),8 (12:11),,,,,,34
11,Thomas,Krogh,Thomas Krogh,Male,,,https://ui-avatars.com/api/?name=T+K&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,11 (465KG),11 (5.241KM),12 (14:52),,,,,,34
12,Daniel,Nides,Daniel Nides,Male,United States,Summit,https://athxgames.com/storage/profile-photos/bc10Qj3ukfuKrdcYZOf1YKp3PD76oEinOGx6PL66.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,4 (520KG),15 (5.011KM),18 (17:29),,,,,,37
13,Jonne,Koski,Jonne Koski,Male,,,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,8 (492KG),26 (4.283KM),5 (11:11),,,,,,39
14,Nino,Polletta,Nino Polletta,Male,,,https://ui-avatars.com/api/?name=N+P&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,21 (390KG),6 (5.575KM),13 (15:13),,,,,,40
14,Tashon,Marté,Tashon Marté,Male,,,https://athxgames.com/storage/profile-photos/YzNdYiJvsTGGDXxbxZfcuJzdOIHS5n34Iw9UYVbP.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,13 (448KG),10 (5.397KM),17 (16:34),,,,,,40
16,Daniel,Alegrete,Daniel Alegrete,Male,,,https://ui-avatars.com/api/?name=D+A&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,18 (418KG),8 (5.476KM),15 (15:52),,,,,,41
17,Jesus,Ramos,Jesus Ramos,Male,Puerto Rico,,https://ui-avatars.com/api/?name=J+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,10 (470KG),20 (4.779KM),14 (15:15),,,,,,44
18,Scott,Freymond,Scott Freymond,Male,,,https://ui-avatars.com/api/?name=S+F&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,22 (371KG),16 (5.008KM),19 (17:33),,,,,,57
18,Jan,Zimmermann,Jan Zimmermann,Male,Germany,,https://ui-avatars.com/api/?name=J+Z&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,9 (478KG),25 (4.397KM),23 (21:07),,,,,,57
20,Armando,Santos,Armando Santos,Male,Dominican Republic,Jungla Training,https://athxgames.com/storage/profile-photos/mK7bMtLQi0DWFg8gpf62pCJViQfsDyuq8qstzM5a.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,14 (435KG),24 (4.532KM),21 (18:40),,,,,,59
21,Mfon,Ubaha,Mfon Ubaha,Male,,,https://ui-avatars.com/api/?name=M+U&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,6 (516KG),27 (4.271KM),27 (25:08),,,,,,60
21,Ulrich,Dieguez,Ulrich Dieguez,Male,,,https://ui-avatars.com/api/?name=U+D&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,19 (410KG),21 (4.756KM),20 (18:20),,,,,,60
23,Marco,Melone,Marco Melone,Male,Italy,Flow Brickell,https://athxgames.com/storage/profile-photos/44UyqXjlzBQ91Gn3lkQqs9ONNGqIqcg4CFD6jYSn.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,23 (358KG),14 (5.016KM),24 (21:11),,,,,,61
24,Eric,Moore,Eric Moore,Male,,,https://ui-avatars.com/api/?name=E+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,16 (430KG),23 (4.715KM),25 (21:17),,,,,,64
25,Gilberto Armando,Parra Beas,Gilberto Armando Parra Beas,Male,Mexico,Frame athletic club,https://ui-avatars.com/api/?name=G+A+P+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,24 (330KG),18 (4.988KM),26 (21:29),,,,,,68
26,Stephen,O’Dea,Stephen O’Dea,Male,,,https://ui-avatars.com/api/?name=S+O&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,26 (323KG),22 (4.727KM),22 (19:06),,,,,,70
27,travis,frenzel,travis frenzel,Male,,,https://ui-avatars.com/api/?name=t+f&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Overall,27 (270KG),19 (4.879KM),28 (26:45),,,,,,74
1,Cole,Learn,Cole Learn,Male,,,https://ui-avatars.com/api/?name=C+L&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,3.011KM,1
2,Benjamin,Amsallem,Benjamin Amsallem,Male,,,https://ui-avatars.com/api/?name=B+A&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.988KM,2
3,Ty,Jenkins,Ty Jenkins,Male,,,https://ui-avatars.com/api/?name=T+J&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.817KM,3
4,Fabian,Johnson,Fabian Johnson,Male,United Kingdom,Marchon,https://athxgames.com/storage/profile-photos/ERY0izAiNIA7iqSt2lkS1s5qICA0roeGCNn8PfD1.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.766KM,4
5,Jorge,Fernandez,Jorge Fernandez,Male,,,https://ui-avatars.com/api/?name=J+F&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.63KM,5
6,Nino,Polletta,Nino Polletta,Male,,,https://ui-avatars.com/api/?name=N+P&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3.546KM,2.029KM,6
7,Kaique,Cerveny,Kaique Cerveny,Male,,,https://ui-avatars.com/api/?name=K+C&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.529KM,7
8,Daniel,Alegrete,Daniel Alegrete,Male,,,https://ui-avatars.com/api/?name=D+A&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.476KM,8
9,Nick,Mathew,Nick Mathew,Male,,,https://ui-avatars.com/api/?name=N+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.441KM,9
10,Tashon,Marté,Tashon Marté,Male,,,https://athxgames.com/storage/profile-photos/YzNdYiJvsTGGDXxbxZfcuJzdOIHS5n34Iw9UYVbP.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.397KM,10
11,Thomas,Krogh,Thomas Krogh,Male,,,https://ui-avatars.com/api/?name=T+K&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.241KM,11
12,Tola,Morakinyo,Tola Morakinyo,Male,,,https://ui-avatars.com/api/?name=T+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.235KM,12
13,Khan,Porter,Khan Porter,Male,Australia,,https://ui-avatars.com/api/?name=K+P&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.114KM,13
14,Marco,Melone,Marco Melone,Male,Italy,Flow Brickell,https://athxgames.com/storage/profile-photos/44UyqXjlzBQ91Gn3lkQqs9ONNGqIqcg4CFD6jYSn.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.016KM,14
15,Daniel,Nides,Daniel Nides,Male,United States,Summit,https://athxgames.com/storage/profile-photos/bc10Qj3ukfuKrdcYZOf1YKp3PD76oEinOGx6PL66.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.011KM,15
16,Scott,Freymond,Scott Freymond,Male,,,https://ui-avatars.com/api/?name=S+F&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2.008KM,16
17,Nate,Ackerman,Nate Ackerman,Male,,,https://ui-avatars.com/api/?name=N+A&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,3KM,2KM,17
18,Gilberto Armando,Parra Beas,Gilberto Armando Parra Beas,Male,Mexico,Frame athletic club,https://ui-avatars.com/api/?name=G+A+P+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.976KM,2.012KM,18
19,travis,frenzel,travis frenzel,Male,,,https://ui-avatars.com/api/?name=t+f&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.87KM,2.009KM,19
20,Jesus,Ramos,Jesus Ramos,Male,Puerto Rico,,https://ui-avatars.com/api/?name=J+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.5KM,2.279KM,20
21,Ulrich,Dieguez,Ulrich Dieguez,Male,,,https://ui-avatars.com/api/?name=U+D&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.745KM,2.011KM,21
22,Stephen,O’Dea,Stephen O’Dea,Male,,,https://ui-avatars.com/api/?name=S+O&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.716KM,2.011KM,22
23,Eric,Moore,Eric Moore,Male,,,https://ui-avatars.com/api/?name=E+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.702KM,2.013KM,23
24,Armando,Santos,Armando Santos,Male,Dominican Republic,Jungla Training,https://athxgames.com/storage/profile-photos/mK7bMtLQi0DWFg8gpf62pCJViQfsDyuq8qstzM5a.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.53KM,2.002KM,24
25,Jan,Zimmermann,Jan Zimmermann,Male,Germany,,https://ui-avatars.com/api/?name=J+Z&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.38KM,2.017KM,25
26,Jonne,Koski,Jonne Koski,Male,,,https://ui-avatars.com/api/?name=J+K&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.283KM,2KM,26
27,Mfon,Ubaha,Mfon Ubaha,Male,,,https://ui-avatars.com/api/?name=M+U&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX Pro,Endurance,,,,,,,2.257KM,2.014KM,27
1,Kristian,Williams,Kristian Williams,Male,,,https://ui-avatars.com/api/?name=K+W&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,85KG,170KG,210KG,,,1
2,Nicholas,Mantzaridis,Nicholas Mantzaridis,Male,United States,CrossFit Wynwood,https://athxgames.com/storage/profile-photos/dyaL9tsUloM46K1U7iDegV1DUXD7sgMjJR5O0A70.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,87KG,170KG,200KG,,,2
3,Jake,Murray,Jake Murray,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,90KG,180KG,180KG,,,3
4,Alexis,Barraza,Alexis Barraza,Male,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,100KG,170KG,170KG,,,4
5,Joel,Murray,Joel Murray,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,70KG,150KG,190KG,,,5
5,Frank,Joly,Frank Joly,Male,Canada,Frank  Joly,https://athxgames.com/storage/profile-photos/MsT5pEaWYHZBImrfYOnI0ghTHD95pwhyDf4JR3ef.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,80KG,150KG,180KG,,,5
5,Jacob,Fenton,Jacob Fenton,Male,,,https://ui-avatars.com/api/?name=J+F&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,85KG,150KG,175KG,,,5
8,Connor,McCormick,Connor McCormick,Male,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,67KG,157KG,183KG,,,8
9,Rick,Chavez,Rick Chavez,Male,,,https://ui-avatars.com/api/?name=R+C&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,75KG,160KG,170KG,,,9
10,Joshy,Gomez,Joshy Gomez,Male,Venezuela,Tropical Fitness,https://athxgames.com/storage/profile-photos/AieI3AYunAQId4hcKsRAR1gyQAwQHl0CvigTm6UW.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,90KG,150KG,160KG,,,10
10,Eric,Aguilar,Eric Aguilar,Male,,,https://ui-avatars.com/api/?name=E+A&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,80KG,135KG,185KG,,,10
10,Bohdan,Yakovliev,Bohdan Yakovliev,Male,,,https://athxgames.com/storage/profile-photos/Jp4po3jMMvBWmNrBKSv66j9MJtsLuyV9xjYJQ0cV.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,80KG,140KG,180KG,,,10
13,Jason,Senn,Jason Senn,Male,United States,CrossFit Humidity,https://ui-avatars.com/api/?name=J+S&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,73KG,140KG,170KG,,,13
14,Johnnatan,Carbonell,Johnnatan Carbonell,Male,,,https://ui-avatars.com/api/?name=J+C&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,80KG,120KG,160KG,,,14
15,William,Barthau,William Barthau,Male,,,https://ui-avatars.com/api/?name=W+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,70KG,130KG,150KG,,,15
16,Alexandre,Villanueva,Alexandre Villanueva,Male,,,https://ui-avatars.com/api/?name=A+V&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,43KG,120KG,180KG,,,16
17,Deyvi,Bone,Deyvi Bone,Male,,,https://ui-avatars.com/api/?name=D+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,90KG,110KG,130KG,,,17
17,Paul,Dzhugostran,Paul Dzhugostran,Male,,,https://ui-avatars.com/api/?name=P+D&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,60KG,120KG,150KG,,,17
17,Khamahri,Ward,Khamahri Ward,Male,,,https://ui-avatars.com/api/?name=K+W&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,80KG,110KG,140KG,,,17
20,Shawn,Noy,Shawn Noy,Male,,,https://ui-avatars.com/api/?name=S+N&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,70KG,120KG,138KG,,,20
21,Blake,Sperling,Blake Sperling,Male,,,https://ui-avatars.com/api/?name=B+S&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,75KG,97KG,155KG,,,21
22,Edgar,Gallegos,Edgar Gallegos,Male,,,https://ui-avatars.com/api/?name=E+G&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,65KG,120KG,140KG,,,22
23,Daniel,Maya,Daniel Maya,Male,United States,BlackSheep CrossFit,https://ui-avatars.com/api/?name=D+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,70KG,110KG,140KG,,,23
24,Viktor,Rodriguez,Viktor Rodriguez,Male,,,https://ui-avatars.com/api/?name=V+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,75KG,90KG,145KG,,,24
24,Kingston,Marley,Kingston Marley,Male,,,https://ui-avatars.com/api/?name=K+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,50KG,140KG,120KG,,,24
24,Cyrus,Marinay,Cyrus Marinay,Male,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,70KG,120KG,120KG,,,24
27,Benjamin,Kosinski,Benjamin Kosinski,Male,,,https://ui-avatars.com/api/?name=B+K&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,65KG,95KG,140KG,,,27
28,Andres,Casal,Andres Casal,Male,Ecuador,Old Guys Box,https://athxgames.com/storage/profile-photos/bWtM8hOYwBkwLkr2fhqjoG68GNfNpOVuysYdTrFG.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,65KG,100KG,130KG,,,28
29,Reggie,Walker,Reggie Walker,Male,,,https://ui-avatars.com/api/?name=R+W&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,60KG,75KG,125KG,,,29
30,Brian,Friend,Brian Friend,Male,,,https://ui-avatars.com/api/?name=B+F&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,50KG,100KG,100KG,,,30
31,Jaycarl,Ellis,Jaycarl Ellis,Male,,,https://athxgames.com/storage/profile-photos/OmCCdHpb6TB9Kancku9daSoioWCGJ1b2KSuyLAa0.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Strength,,,,58KG,90KG,80KG,,,31
